;classe;semaine_et_FB;delta_to_hours;mean_essai_sem;moy_norm_essai;entropie_essai_sem;entropie_norm_essai;sigma_essai_sem;solidite_essai_sem;solidite_norm_essai
184;Evian;data22FB1_2016_Evian;67.1631077778;18.3943972081;1.05474590742;0.487371291028;0.962289197429;16.2570539628;0.938576258372;1.00279704456
185;Evian;data22FB1_2016_Evian;71.1004808333;18.4527415741;1.0580914088;0.497253281326;0.98180067192;16.6972340305;0.940360470581;1.00470333903
186;Evian;data22FB1_2016_Evian;75.0490355556;17.3505491826;0.994891027677;0.486076084694;0.959731880066;15.7138478693;0.940046355517;1.00436773107
187;Evian;data22FB1_2016_Evian;78.9948105556;17.5884460627;1.00853217927;0.477168471297;0.942144261953;14.3240639254;0.936476668927;1.0005537936
188;Evian;data22FB1_2016_Evian;82.9216958333;20.4024186956;1.16988707905;0.504920780338;0.996939748853;19.4209847611;0.94176839757;1.00620760148
189;Evian;data22FB1_2016_Evian;86.8705161111;18.6635978952;1.07018203831;0.493457152211;0.974305412952;16.6361281062;0.935459479384;0.999467004266
190;Evian;data22FB1_2016_Evian;90.81028;18.1961279185;1.04337702594;0.493778938885;0.974940763958;16.6514441583;0.929708225686;0.993322228965
191;Evian;data22FB1_2016_Evian;94.7676155556;18.4862338736;1.0600118776;0.502103754687;0.991377678615;17.0483547639;0.943486806318;1.00804358998
192;Evian;data22FB1_2016_Evian;98.7002175;18.1230477227;1.03918656313;0.504185582108;0.99548813829;15.2668544775;0.941548894799;1.00597307953
193;Evian;data22FB1_2016_Evian;102.629393611;18.2494920298;1.04643695649;0.503217524955;0.993576759925;15.9920139173;0.939946730546;1.0042612894
194;Evian;data22FB1_2016_Evian;106.578658056;17.5762555022;1.00783316512;0.488241010902;0.964006413963;14.8400042772;0.936177287615;1.00023392754
195;Evian;data22FB1_2016_Evian;110.5243825;17.645400847;1.01179800119;0.506387330878;0.999835376414;15.011675828;0.94317430231;1.00770970331
196;Evian;data22FB1_2016_Evian;114.460693333;17.369944027;0.996003139836;0.496727273584;0.980762097065;14.521743775;0.940331977137;1.00467289596
197;Evian;data22FB1_2016_Evian;118.401779444;17.0353828898;0.976819201038;0.46462114431;0.917370219167;14.6468957157;0.912427434018;0.974859022958
198;Evian;data22FB1_2016_Evian;122.350373056;16.8624770918;0.966904677571;0.503986166351;0.995094402278;14.3795911663;0.942393753192;1.0068757462
199;Evian;data22FB1_2016_Evian;126.291891667;17.3114016946;0.992646286937;0.502958927555;0.993066172847;15.0720244504;0.940812837676;1.00518665872
200;Evian;data22FB1_2016_Evian;130.215243611;17.9026994194;1.02655165759;0.506648663506;1.00035136406;14.7183490696;0.940866618235;1.00524411914
201;Evian;data22FB1_2016_Evian;134.18495;17.4202616713;0.998888384117;0.505259002482;0.997607550838;15.5474779841;0.946887489103;1.01167695979
202;T3_325;data13FB1_2016_T3;0.0;17.4409980389;1.0;0.450243923602;1.0;14.7135584329;0.925761416005;1.0
203;T3_325;data13FB1_2016_T3;0.205325;17.4409980389;1.0;0.450243923602;1.0;14.7135584329;0.925761416005;1.0
204;T3_325;data13FB1_2016_T3;4.15421805556;17.0098755431;0.975281087994;0.440293906422;0.977900829621;14.1613540437;0.925251299863;0.999448976666
205;T3_325;data13FB1_2016_T3;8.09899027778;17.7669925183;1.01869127435;0.457961939143;1.01714185386;14.2501665236;0.929616537453;1.00416427103
206;T3_325;data13FB1_2016_T3;12.0473269444;17.29717877;0.991753954184;0.459289066609;1.02008942827;13.843608938;0.931332910762;1.00601828361
207;T3_325;data13FB1_2016_T3;15.9899413889;17.1796379104;0.985014611665;0.462641891629;1.02753611404;13.498008562;0.935092655989;1.01007953002
208;T3_325;data13FB1_2016_T3;19.9302213889;18.2052288278;1.04381806518;0.46998240257;1.04383952327;13.4839694522;0.936982807907;1.01212125685
209;T3_325;data13FB1_2016_T3;23.8778619444;18.1240440611;1.03916324173;0.469662830379;1.04312974759;13.1078983742;0.935060174726;1.01004444402
210;T3_325;data13FB1_2016_T3;27.8197188889;18.3773037222;1.0536841803;0.475740558771;1.05662849365;13.1679332139;0.935783568172;1.01082584778
211;T3_325;data13FB1_2016_T3;31.7613672222;18.3131990256;1.05000866262;0.459563491993;1.02069893207;12.9006147343;0.928736859001;1.00321404948
212;T3_325;data13FB1_2016_T3;35.7203266667;18.5175597299;1.06172592237;0.460650015207;1.02311212003;12.5533960388;0.930870963917;1.00551929236
213;T3_325;data13FB1_2016_T3;39.6641608333;18.860927214;1.08141329825;0.458755465413;1.01890429024;13.2895092725;0.933439000523;1.00829326475
214;T3_325;data13FB1_2016_T3;43.6107616667;19.7292361831;1.13119880749;0.482973128835;1.07269216422;13.3537110667;0.943477460863;1.01913672848
215;T3_325;data13FB1_2016_T3;47.5554161111;20.6917931941;1.18638813833;0.476492529081;1.05829863348;13.700869747;0.935363761931;1.01037237647
216;T3_325;data13FB1_2016_T3;51.5025708333;20.9810553964;1.20297332466;0.467176722246;1.03760805589;13.587606622;0.929930238494;1.00450312836
217;T3_325;data13FB1_2016_T3;55.4510138889;21.2328879366;1.21741243759;0.456838951665;1.01464767811;13.6630327954;0.930758442915;1.00539774808
218;T3_325;data13FB1_2016_T3;59.3951663889;20.1146269809;1.15329563916;0.444485042398;0.98720941938;15.2545134478;0.913264563081;0.986501000465
219;T3_325;data13FB1_2016_T3;63.3372311111;21.8995253829;1.25563487445;0.46663550394;1.03640600012;14.5204002637;0.935074910992;1.01006036202
220;T3_325;data13FB1_2016_T3;67.2807822222;21.7643454137;1.24788417297;0.453750123942;1.00778733517;14.0319521735;0.929618268698;1.00416614111
221;T3_325;data13FB1_2016_T3;71.2218925;23.4749203208;1.34596198385;0.455245239606;1.01110801444;15.4771064565;0.923820562333;0.997903505549
222;T3_325;data13FB1_2016_T3;75.1804180556;23.7460065939;1.36150503204;0.444651983558;0.987580198754;15.4426153849;0.919184271498;0.992895421657
223;T3_325;data13FB1_2016_T3;79.1298666667;23.4305479807;1.34341784389;0.436157247809;0.968713235084;15.1400898796;0.918290427059;0.991929898118
224;T3_325;data13FB1_2016_T3;83.0671466667;23.237522904;1.33235052559;0.427064720535;0.948518565489;15.0209462412;0.910029513417;0.983006525963
225;T3_325;data13FB1_2016_T3;87.0098477778;23.70934429;1.35940295601;0.412682150555;0.916574614164;15.488564796;0.907401985886;0.980168291958
226;T3_325;data13FB1_2016_T3;90.9635877778;23.3304410129;1.33767809392;0.421709709764;0.936624988495;15.3577677658;0.909268841077;0.982184853848
227;T3_325;data13FB1_2016_T3;94.9142794444;24.0398420593;1.37835243176;0.419455571472;0.931618506069;16.3886024269;0.908585158768;0.981446345743
228;T3_325;data13FB1_2016_T3;98.8328536111;23.64294389;1.3555958115;0.410946334474;0.912719334859;15.4550798964;0.902723011113;0.975114101222
229;T3_325;data13FB1_2016_T3;102.805848889;23.3941756571;1.34133239422;0.410533878253;0.911803262038;15.5329163203;0.900746687963;0.972979292927
230;T3_325;data13FB1_2016_T3;106.753232222;22.2575831625;1.27616453558;0.409899234487;0.910393706612;14.8501004298;0.899231646002;0.971342756844
231;T3_325;data13FB1_2016_T3;110.690228889;23.2212577673;1.33141794497;0.405137378176;0.899817536537;16.1549805876;0.902157227276;0.974502946093
232;T3_325;data13FB1_2016_T3;114.637405833;22.507029853;1.29046685303;0.40493332146;0.899364322833;15.1473688725;0.900012433604;0.972186157302
233;T3_325;data13FB1_2016_T3;118.593550278;22.547366585;1.29277960668;0.393935634689;0.874938259107;15.6731720416;0.894224057851;0.965933600593
234;T3_325;data13FB1_2016_T3;137.149671944;22.039955276;1.26368658645;0.387189316894;0.859954563733;15.2814987233;0.896869195716;0.968790857138
235;T3_325;data13FB1_2016_T3;141.100830833;21.9200617117;1.25681234885;0.387147383487;0.859861428867;15.2778104191;0.893073300521;0.964690561825
236;T3_325;data13FB1_2016_T3;145.053075278;21.2071889906;1.21593895849;0.390050078441;0.86630836752;14.6873431802;0.888684643666;0.959949970157
237;T3_325;data13FB1_2016_T3;148.99232;21.5158438655;1.23363604637;0.386686856061;0.85883858902;14.613276912;0.891036004486;0.962489891113
238;T3_325;data13FB1_2016_T3;152.937392222;20.9543207298;1.20144046132;0.380984404057;0.846173338685;14.7618665083;0.890541829119;0.961956086875
239;T3_325;data13FB1_2016_T3;156.88066;22.3543975653;1.28171550249;0.378833083086;0.841395215409;15.5770724585;0.893495855363;0.96514700215
240;T3_325;data41FB1_2015_T3;0.0;15.2290735689;1.0;0.00755523930141;1.0;7760.45826893;0.306276580352;1.0
241;T3_325;data41FB1_2015_T3;0.212420555556;15.2290735689;1.0;0.00755523930141;1.0;7760.45826893;0.306276580352;1.0
242;T3_325;data41FB1_2015_T3;4.16061722222;12.2471167798;0.804193158851;0.00499641030678;0.661317280294;7668.97833066;0.301640060071;0.984861655844
243;T3_325;data41FB1_2015_T3;8.10834805556;14.9365927526;0.980794575913;0.00843018560845;1.11580656444;7747.77287066;0.308204324605;1.00629412883
244;T3_325;data41FB1_2015_T3;12.0547466667;15.1708038946;0.996173787322;0.00853397053561;1.12954337979;7864.04029071;0.312275053779;1.01958515215
245;T3_325;data41FB1_2015_T3;16.0015377778;15.7945743915;1.03713297595;0.00886268197686;1.17305112695;7482.390625;0.300382432221;0.980755472311
246;T3_325;data41FB1_2015_T3;19.9344694444;16.5174406414;1.08459917582;0.00902959314754;1.19514323601;7351.09398496;0.296560133463;0.968275579944
247;T3_325;data41FB1_2015_T3;26.1810666667;14.6369926757;0.961121673581;0.00696932260811;0.92244895629;7243.47261411;0.284035025437;0.927380817401
248;T3_325;data41FB1_2015_T3;30.2040175;12.5881834057;0.826588915521;0.00426547977252;0.564572424824;7283.88341346;0.285538422915;0.932289444355
249;T3_325;data41FB1_2015_T3;34.1396694444;13.1170503022;0.861316365884;0.0044700526912;0.591649385661;7342.8086771;0.2879025948;0.940008519325
250;T3_325;data41FB1_2015_T3;38.0785902778;12.1975540656;0.800938678932;0.0035721577545;0.472805375448;7172.4335443;0.281365250367;0.918663941082
251;T3_325;data41FB1_2015_T3;42.0528802778;12.7290904826;0.83584142036;0.00391265535968;0.517873121365;6850.31646217;0.270692861801;0.883818349709
252;T3_325;data41FB1_2015_T3;46.0059116667;13.1039846025;0.860458421399;0.00490911558238;0.649763083144;7625.54512894;0.298972309678;0.976151390142
253;T3_325;data41FB1_2015_T3;49.9395675;12.9725914539;0.851830637971;0.00523935319194;0.693472831623;7433.97888889;0.292701613443;0.955677424329
254;T3_325;data41FB1_2015_T3;53.9044458333;12.9635427834;0.851236467192;0.00562175255096;0.744086630043;7639.46161228;0.300558271438;0.981329591355
255;T3_325;data41FB1_2015_T3;57.9035216667;13.137244617;0.862642402871;0.00585948623568;0.775552699514;7256.32526178;0.288602562075;0.942293928396
256;T3_325;data41FB1_2015_T3;61.8376994444;12.9995364645;0.853599951808;0.00623337089044;0.825039504609;7574.025;0.299985597628;0.979459798341
257;T3_325;data41FB1_2015_T3;65.8039452778;12.9448454232;0.850008726048;0.00586831468964;0.776721220273;7679.41785714;0.304105410171;0.992911079985
258;T3_325;data41FB1_2015_T3;69.7499716667;11.5482531456;0.758303063766;0.00407776718408;0.539727071691;7425.29971591;0.2913591107;0.951294122345
259;T3_325;data41FB1_2015_T3;73.6914413889;12.2243044075;0.802695210062;0.00523719800536;0.6931875744;7695.90982405;0.302850986427;0.988815357932
260;T3_325;data41FB1_2015_T3;77.6470361111;12.7692352164;0.838477479185;0.00563071270742;0.745272582745;7610.62639405;0.3014552684;0.984258306833
261;T3_325;data41FB1_2015_T3;81.6215444444;12.8123238161;0.841306843655;0.00558351232063;0.739025211232;7360.40600316;0.292881672536;0.956265321362
262;T3_325;data41FB1_2015_T3;85.5620291667;12.6549692038;0.830974329894;0.00584126376426;0.773140800871;7657.01816239;0.303078363228;0.989557748359
263;T3_325;data41FB1_2015_T3;89.5029438889;12.7006260706;0.833972336737;0.00621232703916;0.822254172413;7771.6399287;0.307423544416;1.00374486375
264;T3_325;data41FB1_2015_T3;93.455655;13.0468766349;0.856708490889;0.00535388989124;0.708632735199;7395.89037433;0.293320290647;0.957697419471
265;T3_325;data41FB1_2015_T3;96.9026747222;12.5596825018;0.824717435696;0.00605506232243;0.80143885334;7735.54554656;0.305860475573;0.998641408434
266;T3_325;data41FB1_2015_T3;100.833984167;11.7705489586;0.772899868486;0.00476372317886;0.630519165418;7404.46070461;0.293308628292;0.957659341616
267;T3_325;data41FB1_2015_T3;104.769259722;12.832531937;0.842633787205;0.00576171047965;0.762611248934;7604.85651794;0.302408819538;0.987371672984
268;T3_325;data41FB1_2015_T3;108.716426111;12.7059803155;0.83432391721;0.0062181661269;0.823027025198;7484.35729499;0.298358560912;0.974147486462
269;T3_325;data41FB1_2015_T3;112.660244722;13.138030403;0.862694000628;0.00702068708861;0.929247480924;7643.18148488;0.305227489148;0.996574693362
270;T3_325;data41FB1_2015_T3;116.598686389;13.029926153;0.855595456545;0.00645608126008;0.854517110911;7651.22381546;0.305281761718;0.996751894538
271;T3_325;data41FB1_2015_T3;120.528650556;13.066138372;0.857973291212;0.00663584080656;0.878309811488;7660.3977395;0.305526031407;0.997549440628
272;T3_325;data41FB1_2015_T3;124.476498889;13.4597562287;0.883819765387;0.00739403550926;0.978663310887;7690.45994914;0.30830659389;1.00662804037
273;T3_325;data41FB1_2015_T3;128.322331111;13.9552692321;0.91635706985;0.00798726546594;1.05718232703;7662.11336254;0.308379051199;1.00686461513
274;T3_325;data41FB1_2015_T3;132.367263611;14.6369000869;0.961115593843;0.00986163709151;1.30527130883;7590.01687764;0.30809335059;1.00593179614
275;T3_325;data41FB1_2015_T3;136.298198889;15.2144954282;0.999042742771;0.011751686434;1.55543536944;7863.27182867;0.319657802207;1.04368999367
276;T3_325;data41FB1_2015_T3;140.239683056;14.6393405436;0.961275843693;0.00913280397231;1.20880406404;7433.14605263;0.302439650156;0.987472335653
277;T3_325;data41FB1_2015_T3;144.186962222;15.6671498444;1.02876578627;0.0121908275384;1.61355941911;7765.06164384;0.316662928214;1.03391166197
278;T3_325;data41FB1_2015_T3;148.127365833;15.8328575673;1.03964679766;0.012839055577;1.69935789785;7592.89788054;0.311469063733;1.01695357632
279;T3_325;data41FB1_2015_T3;152.057426389;16.8011149233;1.10322632872;0.0135401505179;1.7921537595;7714.94017094;0.317544526876;1.03679010165
280;T3_325;data41FB1_2015_T3;155.999796389;17.806174121;1.16922241136;0.0144261099488;1.90941800428;7280.34330986;0.30365877573;0.991452808378
281;T3_325;data41FB1_2015_T3;159.932384444;15.7154714667;1.0319387713;0.0107782527257;1.42659316214;7506.7375;0.308083306484;1.00589900191
282;T3_325;data41FB1_2015_T3;163.876853333;14.305232301;0.939337001443;0.00981011863468;1.29845240413;6968.04957047;0.287395886057;0.938354103756
283;T3_325;data43FB1_2015_T3;0.0;35.1108047595;1.0;0.06512925087;1.0;6873.57918149;0.285265109838;1.0
284;T3_325;data43FB1_2015_T3;0.1953975;35.1108047595;1.0;0.06512925087;1.0;6873.57918149;0.285265109838;1.0
285;T3_325;data43FB1_2015_T3;4.12543138889;27.5452354384;0.784523044319;0.0346596349967;0.532166953155;7029.38562753;0.287043862775;1.00623543811
286;T3_325;data43FB1_2015_T3;8.07914833333;24.4294950526;0.695782828673;0.0257883802615;0.395956961228;7082.06396867;0.28947335495;1.01475204982
287;T3_325;data43FB1_2015_T3;12.0071658333;26.1152049763;0.743793973255;0.0370596280923;0.56901664916;7176.24639769;0.293679020568;1.0294950572
288;T3_325;data43FB1_2015_T3;15.9507394444;29.0474647162;0.827308428707;0.0402989253224;0.618753091494;7127.46715928;0.295158004923;1.03467965322
289;T3_325;data43FB1_2015_T3;19.8735022222;28.8491881316;0.821661261516;0.0446976246714;0.68629109155;7464.40497076;0.308741146158;1.08229550517
290;T3_325;data43FB1_2015_T3;23.8143525;21.0469433688;0.599443490769;0.0232706393486;0.357299355324;7402.52873563;0.304398618986;1.0670727281
291;T3_325;data43FB1_2015_T3;27.7642427778;21.3431419104;0.607879598789;0.0225768486501;0.346646834541;7648.35700758;0.312798142447;1.09651735056
292;T3_325;data43FB1_2015_T3;31.6982738889;18.4213532949;0.524663374167;0.019207487352;0.294913377559;7963.41255605;0.324625102956;1.13797689153
293;T3_325;data43FB1_2015_T3;35.6258883333;19.0728225186;0.54321803927;0.0164629704733;0.252773834389;7465.89772727;0.30643462401;1.07420996625
294;T3_325;data43FB1_2015_T3;47.0687875;18.295339467;0.521074341427;0.0131385361176;0.201730189464;7449.28189493;0.300421363162;1.05313041379
295;T3_325;data43FB1_2015_T3;50.9969780556;17.535044608;0.499420184985;0.0216175357711;0.331917463848;7946.31617647;0.322253751666;1.12966409334
296;T3_325;data43FB1_2015_T3;54.9335661111;16.6204300677;0.473370809401;0.0184580811518;0.283406931682;8073.76530612;0.327238686097;1.14713883616
297;T3_325;data43FB1_2015_T3;58.8009155556;14.9647151517;0.426213960466;0.00856768087747;0.131548893362;7252.32692308;0.29217036303;1.0242064415
298;T3_325;data43FB1_2015_T3;62.8028988889;19.7746410961;0.563206717464;0.0149793020537;0.22999346459;7583.79310345;0.307995959138;1.07968324382
299;T3_325;data43FB1_2015_T3;70.6813902778;17.7782391017;0.506346670875;0.0131357486333;0.201687390195;7884.35;0.317496593949;1.11298782431
300;T3_325;data43FB1_2015_T3;74.6355927778;16.3234872792;0.464913504289;0.0112149880562;0.172195870618;8039.68134715;0.320617489039;1.12392815659
301;T3_325;data43FB1_2015_T3;78.5837944444;15.7132330998;0.447532695631;0.0142601171024;0.218951038311;8912.39915966;0.352116494502;1.23434826889
302;T3_325;data43FB1_2015_T3;82.4043622222;13.0895887752;0.372807996424;0.00447452874654;0.0687022910102;6684.85714286;0.268511597838;0.94127037825
303;T3_325;data43FB1_2015_T3;86.2662375;20.5669231892;0.585771910672;0.0315737074239;0.484785361448;8619.25;0.352611690102;1.23608418254
304;T3_325;data43FB1_2015_T3;90.3867980556;26.6874907891;0.76009339495;0.0689407124073;1.05852150127;9911.43333333;0.39795710375;1.39504303199
305;T3_325;data43FB1_2015_T3;94.4104911111;20.5544792048;0.585417490303;0.0720775024279;1.10668403928;9467.91081594;0.385459598222;1.35123288804
306;T3_325;data43FB1_2015_T3;98.3130086111;15.9103097475;0.453145687102;0.0200677609407;0.308122090653;9300.1765625;0.371446603375;1.3021101795
307;T3_325;data43FB1_2015_T3;102.299283333;16.7392492099;0.476754928419;0.0297072205941;0.456127165557;9611.93589744;0.385179898024;1.3502523959
308;T3_325;data43FB1_2015_T3;106.080063056;15.408419023;0.438851206304;0.0258587318649;0.397037145667;9451.99509804;0.380935372793;1.33537316572
309;T3_325;data43FB1_2015_T3;110.187801389;16.7705857259;0.477647431917;0.0233442473118;0.358429538188;8211.19811321;0.33844645058;1.18642777861
310;T3_325;data43FB1_2015_T3;114.109712778;24.7399947633;0.704626252024;0.0447960032243;0.687801604132;9044.08666667;0.364905456686;1.27918011738
311;T3_325;data43FB1_2015_T3;118.042299167;17.7871971848;0.506601808379;0.0234569533687;0.360160036471;7736.82;0.321878101645;1.12834724803
312;T3_325;data43FB1_2015_T3;121.981708333;15.440497631;0.439764845514;0.0257937699085;0.396039714322;7783.81428571;0.323977633386;1.13570717979
313;T3_325;data43FB1_2015_T3;125.919978889;17.4277175243;0.496363374286;0.0291061085758;0.446897641029;8973.94366197;0.3655139397;1.28131316132
314;T3_325;data43FB1_2015_T3;129.890439722;20.2924545373;0.577954697315;0.0536725053652;0.824092165168;9184.74299065;0.380734677312;1.33466962549
315;T3_325;data43FB1_2015_T3;136.760018333;19.3914386743;0.552292629211;0.0474910792208;0.729182027836;8380.17482517;0.351609133372;1.23256970883
316;T3_325;data43FB1_2015_T3;140.649918611;19.7133309265;0.56146052651;0.0621553381587;0.954338293908;9192.46428571;0.38206739286;1.33934147459
317;T3_325;data43FB1_2015_T3;144.600905556;17.4144054265;0.49598422895;0.0413376410992;0.634701620962;8957.41666667;0.370817126167;1.29990354018
318;T3_325;data43FB1_2015_T3;148.590715278;22.2710607942;0.634307898857;0.0640672646216;0.983694173752;8152.65263158;0.347701316644;1.21887081404
319;T3_325;data43FB1_2015_T3;152.47172;19.7254480489;0.561805637437;0.0564733040327;0.867095863662;9277.07575758;0.384011641105;1.34615705834
320;T3_325;data43FB1_2015_T3;156.447193056;23.0666916258;0.656968468363;0.0736036827837;1.13011714092;9206.64678899;0.38427899275;1.34709426249
321;T3_325;data43FB1_2015_T3;160.380445833;23.8556957415;0.679440300641;0.0604707289792;0.928472662766;7564.31460674;0.326324869612;1.14393544236
322;T3_325;data46FB1_2015_T3;0.0;29.2666570851;1.0;0.0378303588881;1.0;6476.22706935;0.270568361216;1.0
323;T3_325;data46FB1_2015_T3;0.186345555556;29.2666570851;1.0;0.0378303588881;1.0;6476.22706935;0.270568361216;1.0
324;T3_325;data46FB1_2015_T3;4.14657694444;27.2064391006;0.929605285;0.0295958571346;0.782330858191;6278.72958057;0.25270708482;0.93398608649
325;T3_325;data46FB1_2015_T3;8.09864138889;29.4221834575;1.00531411469;0.0381438364459;1.0082864019;6745.27655987;0.276087153417;1.02039703451
326;T3_325;data46FB1_2015_T3;12.0465747222;30.8095741623;1.05271927958;0.0402361185979;1.06359336206;6403.09807956;0.268125479344;0.990971295161
327;T3_325;data46FB1_2015_T3;15.9747988889;28.6071986868;0.977467245529;0.0443135547737;1.17137547928;6271.72902098;0.265478459429;0.981188111705
328;T3_325;data46FB1_2015_T3;19.9284225;23.3113418209;0.796515357154;0.029182235666;0.771397272553;6605.53485255;0.276991715733;1.02374022775
329;T3_325;data46FB1_2015_T3;23.8811952778;20.9459692426;0.715693944195;0.0223611967362;0.591091319073;6485.96462715;0.271335921224;1.00283684317
330;T3_325;data46FB1_2015_T3;27.8293094444;19.0736531289;0.651719568565;0.0176256013881;0.465911556385;6584.11189516;0.273971430794;1.01257748527
331;T3_325;data46FB1_2015_T3;31.7755633333;20.078166449;0.686042358394;0.0218177002354;0.576724643294;6901.01222494;0.288241814688;1.06531973433
332;T3_325;data46FB1_2015_T3;35.7221219444;16.6943038089;0.570420590243;0.0146722120635;0.387842264645;6671.38196481;0.276442086522;1.02170884016
333;T3_325;data46FB1_2015_T3;39.6677838889;17.3849830307;0.594020115796;0.0166440470926;0.439965350099;6639.11751152;0.277320774217;1.02495640278
334;T3_325;data46FB1_2015_T3;43.6065794444;18.8525186132;0.644163717036;0.0230055624073;0.608124349953;6884.08942308;0.289105702272;1.06851259686
335;T3_325;data46FB1_2015_T3;47.5347194444;17.5317925929;0.599036389498;0.0200116771064;0.528984595828;6656.45348837;0.280671358634;1.0373399069
336;T3_325;data46FB1_2015_T3;51.5064852778;18.6057320319;0.635731370952;0.0250974440739;0.663420723767;6862.69644903;0.289069437758;1.06837856599
337;T3_325;data46FB1_2015_T3;55.4483338889;18.8994048734;0.645765753786;0.0278992740974;0.737483727816;7439.14092664;0.312037607319;1.15326716663
338;T3_325;data46FB1_2015_T3;59.3974;19.1723501407;0.655091904925;0.0253117382402;0.669085332102;6614.50954479;0.28098067116;1.03848310238
339;T3_325;data46FB1_2015_T3;63.3455211111;17.9663050235;0.61388306055;0.0254889696733;0.673770231699;7074.12832447;0.29650632267;1.09586472467
340;T3_325;data46FB1_2015_T3;67.2738975;18.72036581;0.639648243924;0.0273499828045;0.722963873681;7015.78851541;0.296887017439;1.09727174347
341;T3_325;data46FB1_2015_T3;71.2211669444;19.969793104;0.682339395509;0.0349512299242;0.923893691509;7060.51274788;0.300471392596;1.11051932031
342;T3_325;data46FB1_2015_T3;75.1614730556;20.6457429174;0.705435638151;0.0380145175372;1.00486801221;7320.86273006;0.310774926243;1.1486003938
343;T3_325;data46FB1_2015_T3;79.1197122222;20.1580292021;0.68877115495;0.0363149441213;0.959941834775;7144.74337517;0.304140961204;1.12408176565
344;T3_325;data46FB1_2015_T3;83.0504338889;21.9955591542;0.751556936968;0.0531703923089;1.40549531835;7658.71145374;0.326039035863;1.20501537725
345;T3_325;data46FB1_2015_T3;89.6260702778;20.2063423079;0.690421944985;0.0442678719906;1.17016790989;7092.73779385;0.302846328629;1.11929690252
346;T3_325;data46FB1_2015_T3;93.5885680556;23.0351562618;0.787078489859;0.0587229272125;1.55226989483;7082.35151515;0.306251760577;1.13188311893
347;T3_325;data46FB1_2015_T3;97.5241644444;21.5603421882;0.736686192943;0.0560217006225;1.48086622144;7263.7296173;0.311840180391;1.15253749178
348;T3_325;data46FB1_2015_T3;101.472627778;21.8312540013;0.745942863847;0.0456579225716;1.20691222377;6819.70295699;0.294488850647;1.08840830215
349;T3_325;data46FB1_2015_T3;105.414511667;21.8678967357;0.747194893905;0.0613587881024;1.62194570461;7352.45367133;0.315789965913;1.16713559743
350;T3_325;data46FB1_2015_T3;109.375527778;22.0200499945;0.75239375411;0.0542864575609;1.43499715986;6944.92832168;0.300224482171;1.10960675824
351;T3_325;data46FB1_2015_T3;113.332962222;24.0179856891;0.820660371946;0.069662294202;1.84143889325;7072.6129771;0.307334412048;1.13588451609
352;T3_325;data46FB1_2015_T3;117.2649175;22.46687334;0.767661071595;0.0625414857289;1.65320889273;6902.04927007;0.298925598717;1.10480618419
353;T3_325;data46FB1_2015_T3;121.214539167;21.774208403;0.743993696979;0.0543758034603;1.43735891116;6902.33616299;0.297516133292;1.09959690762
354;T3_325;data46FB1_2015_T3;125.174180833;24.2420218263;0.828315367752;0.0757274313937;2.00176349417;6997.86528497;0.303669209982;1.12233820916
355;T3_325;data46FB1_2015_T3;129.121955;23.0630462268;0.788031450252;0.0634635994498;1.67758385897;7097.84971645;0.306846435407;1.13408099169
356;T3_325;data46FB1_2015_T3;133.0652375;23.7122359176;0.810213337609;0.0691326578993;1.82743859512;6863.13333333;0.298077052643;1.1016700227
357;T3_325;data46FB1_2015_T3;137.018543611;22.3722656097;0.764428460162;0.0530787182467;1.40307202487;6673.7525;0.289081862106;1.06842448543
358;T3_325;data46FB1_2015_T3;140.968077222;22.0319272235;0.752799582111;0.0493389173828;1.30421489071;6663.56190476;0.288496938621;1.0662626529
359;T3_325;data46FB1_2015_T3;144.905834167;23.9962271855;0.819916914859;0.0587759436088;1.55367131944;6631.56712963;0.288949968347;1.06793701617
360;T3_325;data46FB1_2015_T3;148.861550556;22.7504875498;0.777351765309;0.0521939393799;1.37968396055;6552.40835411;0.284886448218;1.0529185561
361;T3_325;data46FB1_2015_T3;152.801201389;23.162470353;0.791428631074;0.0550318519559;1.45470076344;6788.20194175;0.294023114722;1.08668697774
362;T3_225;data31FB1_2016_T3;0.0;15.5767360838;1.0;0.451516524619;1.0;13.548141719;0.897300387923;1.0
363;T3_225;data31FB1_2016_T3;0.205183611111;15.5767360838;1.0;0.451516524619;1.0;13.548141719;0.897300387923;1.0
364;T3_225;data31FB1_2016_T3;4.12943194444;16.086050704;1.03269713356;0.45897060457;1.01650898593;13.1053970078;0.917819526571;1.02286763599
365;T3_225;data31FB1_2016_T3;8.07882527778;15.0494564659;0.966149544097;0.448091685676;0.9924148093;11.685759222;0.912913901322;1.01740054235
366;T3_225;data31FB1_2016_T3;12.0076825;15.5759709467;0.999950879496;0.449285158254;0.995058062676;12.3887723468;0.916015143273;1.02085673382
367;T3_225;data31FB1_2016_T3;15.9625325;15.8420416404;1.01703216612;0.440382637044;0.975341129354;12.5221085466;0.909509485507;1.01360647755
368;T3_225;data31FB1_2016_T3;19.8755341667;16.3372965159;1.04882668796;0.448429187834;0.993162295028;13.3521599762;0.911892727764;1.0162624914
369;T3_225;data31FB1_2016_T3;23.8294883333;16.2656170523;1.04422498814;0.440053001801;0.974611066941;12.5586778957;0.918720415945;1.02387163575
370;T3_225;data31FB1_2016_T3;27.7740041667;17.4263084439;1.11873940408;0.460633460303;1.02019180957;13.6901347557;0.924139715703;1.02991119601
